
Section	Id	Action
MIDI Editor	_BR_ME_SAVE_MOUSE_CC_SLOT_11	SWS/BR: Save selected events in CC lane under mouse cursor, slot 11
MIDI Editor	_BR_ME_SAVE_MOUSE_CC_SLOT_12	SWS/BR: Save selected events in CC lane under mouse cursor, slot 12
MIDI Editor	_BR_ME_SAVE_MOUSE_CC_SLOT_13	SWS/BR: Save selected events in CC lane under mouse cursor, slot 13
MIDI Editor	_BR_ME_SAVE_MOUSE_CC_SLOT_14	SWS/BR: Save selected events in CC lane under mouse cursor, slot 14
MIDI Editor	_BR_ME_SAVE_MOUSE_CC_SLOT_15	SWS/BR: Save selected events in CC lane under mouse cursor, slot 15
MIDI Editor	_BR_ME_SAVE_MOUSE_CC_SLOT_16	SWS/BR: Save selected events in CC lane under mouse cursor, slot 16
MIDI Editor	_BR_ME_RESTORE_CC_LAST_CL_SLOT_1	SWS/BR: Restore events to last clicked CC lane, slot 01
MIDI Editor	_BR_ME_RESTORE_CC_LAST_CL_SLOT_2	SWS/BR: Restore events to last clicked CC lane, slot 02
MIDI Editor	_BR_ME_RESTORE_CC_LAST_CL_SLOT_3	SWS/BR: Restore events to last clicked CC lane, slot 03
MIDI Editor	_BR_ME_RESTORE_CC_LAST_CL_SLOT_4	SWS/BR: Restore events to last clicked CC lane, slot 04
MIDI Editor	_BR_ME_RESTORE_CC_LAST_CL_SLOT_5	SWS/BR: Restore events to last clicked CC lane, slot 05
MIDI Editor	_BR_ME_RESTORE_CC_LAST_CL_SLOT_6	SWS/BR: Restore events to last clicked CC lane, slot 06
MIDI Editor	_BR_ME_RESTORE_CC_LAST_CL_SLOT_7	SWS/BR: Restore events to last clicked CC lane, slot 07
MIDI Editor	_BR_ME_RESTORE_CC_LAST_CL_SLOT_8	SWS/BR: Restore events to last clicked CC lane, slot 08
MIDI Editor	_BR_ME_RESTORE_CC_LAST_CL_SLOT_9	SWS/BR: Restore events to last clicked CC lane, slot 09
MIDI Editor	_BR_ME_RESTORE_CC_LAST_CL_SLOT_10	SWS/BR: Restore events to last clicked CC lane, slot 10
MIDI Editor	_BR_ME_RESTORE_CC_LAST_CL_SLOT_11	SWS/BR: Restore events to last clicked CC lane, slot 11
MIDI Editor	_BR_ME_RESTORE_CC_LAST_CL_SLOT_12	SWS/BR: Restore events to last clicked CC lane, slot 12
MIDI Editor	_BR_ME_RESTORE_CC_LAST_CL_SLOT_13	SWS/BR: Restore events to last clicked CC lane, slot 13
MIDI Editor	_BR_ME_RESTORE_CC_LAST_CL_SLOT_14	SWS/BR: Restore events to last clicked CC lane, slot 14
MIDI Editor	_BR_ME_RESTORE_CC_LAST_CL_SLOT_15	SWS/BR: Restore events to last clicked CC lane, slot 15
MIDI Editor	_BR_ME_RESTORE_CC_LAST_CL_SLOT_16	SWS/BR: Restore events to last clicked CC lane, slot 16
MIDI Editor	_BR_ME_RESTORE_CC_MOUSE_SLOT_1	SWS/BR: Restore events to CC lane under mouse cursor, slot 01
MIDI Editor	_BR_ME_RESTORE_CC_MOUSE_SLOT_2	SWS/BR: Restore events to CC lane under mouse cursor, slot 02
MIDI Editor	_BR_ME_RESTORE_CC_MOUSE_SLOT_3	SWS/BR: Restore events to CC lane under mouse cursor, slot 03
MIDI Editor	_BR_ME_RESTORE_CC_MOUSE_SLOT_4	SWS/BR: Restore events to CC lane under mouse cursor, slot 04
MIDI Editor	_BR_ME_RESTORE_CC_MOUSE_SLOT_5	SWS/BR: Restore events to CC lane under mouse cursor, slot 05
MIDI Editor	_BR_ME_RESTORE_CC_MOUSE_SLOT_6	SWS/BR: Restore events to CC lane under mouse cursor, slot 06
MIDI Editor	_BR_ME_RESTORE_CC_MOUSE_SLOT_7	SWS/BR: Restore events to CC lane under mouse cursor, slot 07
MIDI Editor	_BR_ME_RESTORE_CC_MOUSE_SLOT_8	SWS/BR: Restore events to CC lane under mouse cursor, slot 08
MIDI Editor	_BR_ME_RESTORE_CC_MOUSE_SLOT_9	SWS/BR: Restore events to CC lane under mouse cursor, slot 09
MIDI Editor	_BR_ME_RESTORE_CC_MOUSE_SLOT_10	SWS/BR: Restore events to CC lane under mouse cursor, slot 10
MIDI Editor	_BR_ME_RESTORE_CC_MOUSE_SLOT_11	SWS/BR: Restore events to CC lane under mouse cursor, slot 11
MIDI Editor	_BR_ME_RESTORE_CC_MOUSE_SLOT_12	SWS/BR: Restore events to CC lane under mouse cursor, slot 12
MIDI Editor	_BR_ME_RESTORE_CC_MOUSE_SLOT_13	SWS/BR: Restore events to CC lane under mouse cursor, slot 13
MIDI Editor	_BR_ME_RESTORE_CC_MOUSE_SLOT_14	SWS/BR: Restore events to CC lane under mouse cursor, slot 14
MIDI Editor	_BR_ME_RESTORE_CC_MOUSE_SLOT_15	SWS/BR: Restore events to CC lane under mouse cursor, slot 15
MIDI Editor	_BR_ME_RESTORE_CC_MOUSE_SLOT_16	SWS/BR: Restore events to CC lane under mouse cursor, slot 16
MIDI Editor	_BR_ME_RESTORE_CC_ALL_VIS_SLOT_1	SWS/BR: Restore events to all visible CC lanes, slot 01
MIDI Editor	_BR_ME_RESTORE_CC_ALL_VIS_SLOT_2	SWS/BR: Restore events to all visible CC lanes, slot 02
MIDI Editor	_BR_ME_RESTORE_CC_ALL_VIS_SLOT_3	SWS/BR: Restore events to all visible CC lanes, slot 03
MIDI Editor	_BR_ME_RESTORE_CC_ALL_VIS_SLOT_4	SWS/BR: Restore events to all visible CC lanes, slot 04
MIDI Editor	_BR_ME_RESTORE_CC_ALL_VIS_SLOT_5	SWS/BR: Restore events to all visible CC lanes, slot 05
MIDI Editor	_BR_ME_RESTORE_CC_ALL_VIS_SLOT_6	SWS/BR: Restore events to all visible CC lanes, slot 06
MIDI Editor	_BR_ME_RESTORE_CC_ALL_VIS_SLOT_7	SWS/BR: Restore events to all visible CC lanes, slot 07
MIDI Editor	_BR_ME_RESTORE_CC_ALL_VIS_SLOT_8	SWS/BR: Restore events to all visible CC lanes, slot 08
MIDI Editor	_BR_ME_RESTORE_CC_ALL_VIS_SLOT_9	SWS/BR: Restore events to all visible CC lanes, slot 09
MIDI Editor	_BR_ME_RESTORE_CC_ALL_VIS_SLOT_10	SWS/BR: Restore events to all visible CC lanes, slot 10
MIDI Editor	_BR_ME_RESTORE_CC_ALL_VIS_SLOT_11	SWS/BR: Restore events to all visible CC lanes, slot 11
MIDI Editor	_BR_ME_RESTORE_CC_ALL_VIS_SLOT_12	SWS/BR: Restore events to all visible CC lanes, slot 12
MIDI Editor	_BR_ME_RESTORE_CC_ALL_VIS_SLOT_13	SWS/BR: Restore events to all visible CC lanes, slot 13
MIDI Editor	_BR_ME_RESTORE_CC_ALL_VIS_SLOT_14	SWS/BR: Restore events to all visible CC lanes, slot 14
MIDI Editor	_BR_ME_RESTORE_CC_ALL_VIS_SLOT_15	SWS/BR: Restore events to all visible CC lanes, slot 15
MIDI Editor	_BR_ME_RESTORE_CC_ALL_VIS_SLOT_16	SWS/BR: Restore events to all visible CC lanes, slot 16
MIDI Editor	_BR_ME_CONT_PLAY_MOUSE	SWS/BR: Play from mouse cursor position (perform until shortcut released)
MIDI Editor	_BR_ME_CONT_PLAY_MOUSE_SOLO_TRACK	SWS/BR: Play from mouse cursor position and solo active item's track for the duration (perform until shortcut released)
MIDI Editor	_BR_ME_CONT_PLAY_MOUSE_SOLO_ITEM	SWS/BR: Play from mouse cursor position and solo active item for the duration (perform until shortcut released)
MIDI Editor	_BR_ME_CONT_PLAY_EDIT	SWS/BR: Play from edit cursor position (perform until shortcut released)
MIDI Editor	_BR_ME_CONT_PLAY_EDIT_SOLO_TRACK	SWS/BR: Play from edit cursor position and solo active item's track for the duration (perform until shortcut released)
MIDI Editor	_BR_ME_CONT_PLAY_EDIT_SOLO_ITEM	SWS/BR: Play from edit cursor position and solo active item for the duration (perform until shortcut released)
MIDI Editor	_NF_ME_TOGGLETRIPLET	SWS/NF: Toggle triplet grid
MIDI Editor	_NF_ME_TOGGLEDOTTED	SWS/NF: Toggle dotted grid
MIDI Editor	_NF_ME_CYCLE_MIDI_RECORD_MODES	SWS/NF: Cycle through MIDI recording modes
MIDI Editor	_S&M_HIDECCLANES_ME	SWS/S&M: Hide all CC lanes
MIDI Editor	_S&M_CREATECCLANE_ME	SWS/S&M: Create CC lane
MIDI Editor	_S&M_SETCCLANES_ME1	SWS/S&M: Restore displayed CC lanes, slot 1
MIDI Editor	_S&M_SETCCLANES_ME2	SWS/S&M: Restore displayed CC lanes, slot 2
MIDI Editor	_S&M_SETCCLANES_ME3	SWS/S&M: Restore displayed CC lanes, slot 3
MIDI Editor	_S&M_SETCCLANES_ME4	SWS/S&M: Restore displayed CC lanes, slot 4
MIDI Editor	_S&M_SETCCLANES_ME5	SWS/S&M: Restore displayed CC lanes, slot 5
MIDI Editor	_S&M_SETCCLANES_ME6	SWS/S&M: Restore displayed CC lanes, slot 6
MIDI Editor	_S&M_SETCCLANES_ME7	SWS/S&M: Restore displayed CC lanes, slot 7
MIDI Editor	_S&M_SETCCLANES_ME8	SWS/S&M: Restore displayed CC lanes, slot 8
MIDI Editor	_S&M_SAVECCLANES_ME1	SWS/S&M: Save displayed CC lanes, slot 1
MIDI Editor	_S&M_SAVECCLANES_ME2	SWS/S&M: Save displayed CC lanes, slot 2
MIDI Editor	_S&M_SAVECCLANES_ME3	SWS/S&M: Save displayed CC lanes, slot 3
MIDI Editor	_S&M_SAVECCLANES_ME4	SWS/S&M: Save displayed CC lanes, slot 4
MIDI Editor	_S&M_SAVECCLANES_ME5	SWS/S&M: Save displayed CC lanes, slot 5
MIDI Editor	_S&M_SAVECCLANES_ME6	SWS/S&M: Save displayed CC lanes, slot 6
MIDI Editor	_S&M_SAVECCLANES_ME7	SWS/S&M: Save displayed CC lanes, slot 7
MIDI Editor	_S&M_SAVECCLANES_ME8	SWS/S&M: Save displayed CC lanes, slot 8
MIDI Editor	_RS7d3c_1ee9bb229dabffe151848d7efa3c10f748e1a1cf	Script: lyrics.lua
MIDI Editor	_RS7d3c_bbc3592328b465f82a35baeed5d639ce564915d1	Script: X-Raym_Trim MIDI note under mouse start to edit cursor and ripple edit.lua
MIDI Editor	_RS7d3c_04e3bf623eeb092b11141acd9714cac16ec8f927	Script: X-Raym_Trim MIDI note under mouse end to edit cursor and ripple edit.lua
MIDI Editor	_RS7d3c_397de10fa7f8f62ec3d47992926fe5dc823b7f12	Script: X-Raym_Set selected notes velocity to 100.eel
MIDI Editor	_RS7d3c_3a6900cf45dd41f6f5372b19fce1c664f53f941f	Script: X-Raym_Select-Unselect lowest MIDI notes in active take.eel
MIDI Editor	_RS7d3c_34555788d673c96e8581fb104e3f9f24b68afabf	Script: X-Raym_Select-Unselect highest MIDI notes in active take.eel
MIDI Editor	_RS7d3c_815113fbea837ff09d77e9acb60567b9268c8234	Script: X-Raym_Select-Unselect all MIDI notes with same pitch right of the mouse.eel
MIDI Editor	_RS7d3c_52a5a945973a00dfc53951de4927b2e97d2e51a1	Script: X-Raym_Select-Unselect all MIDI notes with same pitch left of the mouse.eel
MIDI Editor	_RS7d3c_d093fe57a57dbb332967dcd2dc144e30f84563ba	Script: X-Raym_Select-Unselect all MIDI notes under mouse.eel
MIDI Editor	_RS7d3c_9720f0ec68a26921a9fca043df497fffdfa88130	Script: X-Raym_Select-Unselect all MIDI notes under mouse based on grid.eel
MIDI Editor	_RS7d3c_6dbf666e8670a75ef48941208705a2e91e30c1d9	Script: X-Raym_Select-Unselect all MIDI notes over mouse.eel
MIDI Editor	_RS7d3c_c9af8a4dbd41ac90214a10615099b110a406f5aa	Script: X-Raym_Select-Unselect all MIDI notes over mouse based on grid.eel
MIDI Editor	_RS7d3c_addfb5e5954b785b924137c8fb3d41ca6888e552	Script: X-Raym_Select only MIDI notes below active note row pitch cursor.lua
MIDI Editor	_RS7d3c_ba48295c433b6d7a27b54b9e67ebd8603f6acebe	Script: X-Raym_Select only MIDI notes above active note row pitch cursor.lua
MIDI Editor	_RS7d3c_1a9f066e198dacc799704d31dbe01bf1fd4d3b83	Script: X-Raym_Select all MIDI notes and events right of mouse.eel
MIDI Editor	_RS7d3c_e5ca40e2152fa7d51a20c5d0c7d3da1b300421fb	Script: X-Raym_Repeat notes selection pattern from time selection to next notes.lua
MIDI Editor	_RS7d3c_f38ea67926f3b099bad7277ded89f196090ca05a	Script: X-Raym_Mute selected notes in open MIDI take randomly.lua
MIDI Editor	_RS7d3c_cdbcaed142bf32b9ba2173aa40baa83abe9d3247	Script: X-Raym_Insert MIDI notes at project markers.lua
MIDI Editor	_RS7d3c_410f78b2829786095e74a73e99b281d0b69cd3f8	Script: X-Raym_Insert MIDI lyrics event under each selected notes.lua
MIDI Editor	_RS7d3c_1399366f85648756013a810d5b778995cc8b0f71	Script: X-Raym_Insert CC linear ramp events between selected ones if consecutive.lua
MIDI Editor	_RS7d3c_51e9281c84ccd518b10683a4faada49dcc0f6691	Script: X-Raym_Export active take in MIDI editor as CSV of notes and velocity.lua
MIDI Editor	_RS7d3c_dd1b06f357c1085e5a1ec64dcfa79accb29e1d8c	Script: X-Raym_Duplicate selected notes as fourth.lua
MIDI Editor	_RS7d3c_6f028c0f8853f055dcd2e24325309c442dc49824	Script: X-Raym_Duplicate selected notes as fifth.lua
MIDI Editor	_RS7d3c_8fdc348c68af95f1d341c42fd3c4286e624a1ca3	Script: X-Raym_Duplicate selected notes as fifth and octave triads.lua
MIDI Editor	_RS7d3c_d03260f17081ced20c517298474f63c917cb72f6	Script: X-Raym_Add a MIDI marker named Page at edit cursor.lua
MIDI Editor	_RS7d3c_3579b55cdf53c5c016792295528a1263a240414e	Script: X-Raym_Add 10 to selected notes velocity.eel
MIDI Editor	_RS7d3c_b826752169a6d0d87384873d5b088dfac53815c0	Script: FnA_Select-Unselect notes in grid under mouse.eel
MIDI Editor	_RS7d3c_1f89deb00ef39461c9e9ccf911655a2c6fa32aef	Script: FnA_Select-Unselect notes in grid over mouse.eel
MIDI Editor	_RS7d3c_86fb6ba4fe28459816a1937af8723e83eed60fdc	Script: pandabot_ChordGun decrement chord inversion.lua
MIDI Editor	_RS7d3c_5a808693f62d570bbda6fc4042c0579e10539098	Script: pandabot_ChordGun decrement chord type.lua
MIDI Editor	_RS7d3c_9fad3a998ee7ea3460bb68be4ee688f5d28ff3e2	Script: pandabot_ChordGun decrement octave.lua
MIDI Editor	_RS7d3c_3c18dd0f35d3a7211f5ba1b2f4846ce3bfa3c7f8	Script: pandabot_ChordGun decrement scale tonic note.lua
MIDI Editor	_RS7d3c_59d0020e69a76e374a61a11a4f87bb866bad537b	Script: pandabot_ChordGun decrement scale type.lua
MIDI Editor	_RS7d3c_e1d3e11937e9331ff1a314254e85a838aebcfc70	Script: pandabot_ChordGun double grid size.lua
MIDI Editor	_RS7d3c_bd50ef003f0d6f4cd7ad40444cf032a4cab35fbc	Script: pandabot_ChordGun halve grid size.lua
MIDI Editor	_RS7d3c_10555bb8b8497591248f36633f501dc7cac9174e	Script: pandabot_ChordGun higher scale note 1.lua
MIDI Editor	_RS7d3c_aebcbf809f6c1322c771a08c3d174c32a5297136	Script: pandabot_ChordGun higher scale note 2.lua
MIDI Editor	_RS7d3c_9eabdfdb66cfb4fe063a2737f6ee95dd8c278ebe	Script: pandabot_ChordGun higher scale note 3.lua
MIDI Editor	_RS7d3c_c16043c8181fac421bbefa06315b3b607d67b3a4	Script: pandabot_ChordGun higher scale note 4.lua
MIDI Editor	_RS7d3c_568a3ca62451a4a10d30cae5605d5136f2a618bb	Script: pandabot_ChordGun higher scale note 5.lua
MIDI Editor	_RS7d3c_8425406de17c1ca4c71d9dd06150c4ca5ee8eed6	Script: pandabot_ChordGun higher scale note 6.lua
MIDI Editor	_RS7d3c_b5a4a663ecdff915bad81bb4728dda25304c99ed	Script: pandabot_ChordGun higher scale note 7.lua
MIDI Editor	_RS7d3c_e36b8abe1b7b39e318796930224a7c10a873666f	Script: pandabot_ChordGun increment chord inversion.lua
MIDI Editor	_RS7d3c_48e83ef1313e7156e96fe5208404749c4650464b	Script: pandabot_ChordGun increment chord type.lua
MIDI Editor	_RS7d3c_6dd5125905a5a5ff0fabebcfe806067710727f0e	Script: pandabot_ChordGun increment octave.lua
MIDI Editor	_RS7d3c_1889b37c3977f8a7d1e88cd6eb5d84f84f55ab9d	Script: pandabot_ChordGun increment scale tonic note.lua
MIDI Editor	_RS7d3c_48964096f458065ee11fac74df3d615e7e753466	Script: pandabot_ChordGun increment scale type.lua
MIDI Editor	_RS7d3c_6dc82890a6a5d01d98c9aee29723c478d054bb36	Script: pandabot_ChordGun lower scale note 1.lua
MIDI Editor	_RS7d3c_6c625ec1c8de16d0a63df1e301ea2a886c85e1bc	Script: pandabot_ChordGun lower scale note 2.lua
MIDI Editor	_RS7d3c_d9c8113e64a6c9d47f80e0705449729cf4eb2889	Script: pandabot_ChordGun lower scale note 3.lua
MIDI Editor	_RS7d3c_18db3a8ef96bf2dece33a282869a4a2147ad5497	Script: pandabot_ChordGun lower scale note 4.lua
MIDI Editor	_RS7d3c_e674089f8d2b969bddc53819f7f84a8d0d55757e	Script: pandabot_ChordGun lower scale note 5.lua
MIDI Editor	_RS7d3c_c50b21f209a48b73ab78b1c31aaa7f7678eb3d33	Script: pandabot_ChordGun lower scale note 6.lua
MIDI Editor	_RS7d3c_edf36859cfbf858a7ae7d49af7ee5c9bb4eda3cd	Script: pandabot_ChordGun lower scale note 7.lua
MIDI Editor	_RS7d3c_d1f1b275193eb1d4e46d1a6a5c5f26bf2e2013b9	Script: pandabot_ChordGun scale chord 1.lua
MIDI Editor	_RS7d3c_2af61506929edb297be28616408ae9089f820bf2	Script: pandabot_ChordGun scale chord 2.lua
MIDI Editor	_RS7d3c_4afbc5a9a7441634573709e50696bdc80f954309	Script: pandabot_ChordGun scale chord 3.lua
MIDI Editor	_RS7d3c_9bc53b51c925282f29ff08ac3c84f375b6f49736	Script: pandabot_ChordGun scale chord 4.lua
MIDI Editor	_RS7d3c_493d533a7e57cc7e8a24642d75d3b9ed9d6c8f80	Script: pandabot_ChordGun scale chord 5.lua
MIDI Editor	_RS7d3c_ef3dff52939bac1200aac994254bc3ec1c21ad72	Script: pandabot_ChordGun scale chord 6.lua
MIDI Editor	_RS7d3c_f938bed3ba2ff6511d3a24ae81b387feb6a7fc71	Script: pandabot_ChordGun scale chord 7.lua
MIDI Editor	_RS7d3c_60303617ec284db1f7f168103293c41a0fbd5d57	Script: pandabot_ChordGun scale note 1.lua
MIDI Editor	_RS7d3c_2f79e1d98804bd8172a1463ffb8acc6d12199250	Script: pandabot_ChordGun scale note 2.lua
MIDI Editor	_RS7d3c_3670c59221b148e9223413939034969d434baead	Script: pandabot_ChordGun scale note 3.lua
MIDI Editor	_RS7d3c_785d31c1de4aff0234425f22edbaaf6d84028954	Script: pandabot_ChordGun scale note 4.lua
MIDI Editor	_RS7d3c_83300f822be07bddee0abf222ad3922c258dd220	Script: pandabot_ChordGun scale note 5.lua
MIDI Editor	_RS7d3c_34fe226f088960269183d87b3ac73e6fa532cb7f	Script: pandabot_ChordGun scale note 6.lua
MIDI Editor	_RS7d3c_6e0389b1ecdc70abc87e873760f37be71d5dbf65	Script: pandabot_ChordGun scale note 7.lua
MIDI Editor	_RS7d3c_944dd8d967942d55db9e177c95701c1a94f67bae	Script: pandabot_ChordGun stop all notes from playing.lua
MIDI Editor	_RS7d3c_b370f6c4cd5313cb240c43395093e685a8b1c2c2	Script: pandabot_ChordGun.lua
MIDI Editor	_RS7d3c_1b27aba6bcf057f229ef15739ea530949c3b35b9	Script: FnA_Solo in front dimming with mousewheel.eel
MIDI Editor	_RS7d3c_b1f89afbdd725f1701a0c42ab64f38103da40390	Script: js_Select channel for new events for MIDI editor under mouse.lua
MIDI Editor	_RS7d3c_fddff6e98630e455910fe728c94e8621ad1d9de5	Script: js_Select CC lanes to show in selected MIDI items.lua
MIDI Editor	_RS7d3c_08994bbb5b25098ed7e390dea78d25198b1ae1fb	Script: js_Select CC lanes to show in MIDI item under mouse.lua
MIDI Editor	_RS7d3c_6a8ca66c57bd3bc7ccfa146219002764a88cc5da	Script: spk77_Split selected takes to MIDI notes boundaries.eel
MIDI Editor	_RS7d3c_8779d4b3acb4dc3743aca528aa61bcfa0030d4c2	Script: spk77_Set random velocities for selected notes.eel
MIDI Editor	_RS7d3c_faa6181081ada613953a2b7f237ea0aab4c4d109	Script: spk77_Select all MIDI notes and events right of cursor.eel
MIDI Editor	_RS7d3c_512806f13fc59dab9347654f3b551158ed358972	Script: spk77_Restrict polyphony.eel
MIDI Editor	_RS7d3c_83f5b8c23e84127b516c766c554f293b221f3f2e	Script: spk77_Remove redundant CCs.eel
MIDI Editor	_RS7d3c_02a3ad1f20e4fc4271487348a4065f5d72cb7696	Script: spk77_Move edit cursor to start of previous note.eel
MIDI Editor	_RS7d3c_19419481d165518064f63744fe618944a3cfb1e9	Script: spk77_Move edit cursor to start of previous measure.eel
MIDI Editor	_RS7d3c_a92bcac6badc1ababe9ec49e0557070b8e46c907	Script: spk77_Move edit cursor to start of next note.eel
MIDI Editor	_RS7d3c_fc62551732e231e932d9d3c5ce93c8bdc95eb8c7	Script: spk77_Move edit cursor to start of next note + preview.eel
MIDI Editor	_RS7d3c_c595295b5c40099f5cfed6d96febea5806405452	Script: spk77_MIDI velocity tool.eel
MIDI Editor	_RS7d3c_8c8f41514f2f7f41a4bced9de7d1661a861316c9	Script: spk77_Add to selection previous note at same pitch.eel
MIDI Editor	_RS7d3c_4fcf1a571cbde6332f806396ed8d97d3f43edf38	Script: spk77_Add to selection next note at same pitch.eel
MIDI Editor	_RS7d3c_06f4d43b8e9cb1d914bec07cc81251ac329f00b5	Script: Mordi_Search selected notes in chord finder.lua
MIDI Editor	_RS7d3c_d3ad719515b0af9e757ccd3c578f5098a0293823	Script: Mordi-ahmusic_Search selected notes in scale finder.lua
MIDI Editor	_RS7d3c_612b39dab7a6f014f05bc755b356226d707f009b	Script: Lokasenna_Theory Helper.lua
MIDI Editor	_RS7d3c_481500d6e4782c97f0ae1d73ec374f2020b8611b	Script: Lokasenna_Set selected note lengths to at least X.lua
MIDI Editor	_RS7d3c_60b5de9911111754652f5cc069cc438ab0d727c8	Script: Lokasenna_Select notes above or below note number... .lua
MIDI Editor	_RS7d3c_2d932370b11eaaff11c06843902f173d3d80db6e	Script: Lokasenna_Select note and note row under mouse cursor.lua
MIDI Editor	_RS7d3c_e9e8ae3ccef37230861bbf5e4145ad37f888add3	Script: Lokasenna_Pedal Steel.lua
MIDI Editor	_RS7d3c_84f3d7f6fe4c8db3da79d8eaf5c609851c08726a	Script: Lokasenna_Mute selected notes outside the current scale.lua
MIDI Editor	_RS7d3c_9cacfa39d7291acc4ad37a1f26ab54be66a2f95a	Script: Lokasenna_Mute all notes outside the current scale.lua
MIDI Editor	_RS7d3c_63c298089672e25de380095967766fb93b953733	Script: Lokasenna_MIDI Randomization Tool.lua
MIDI Editor	_RS7d3c_373dcc314e89b36c416a22eb62dc9655a789a131	Script: Lokasenna_MIDI Note Selector.lua
MIDI Editor	_RS7d3c_e354a6025565af175997ac4fff0c14585fc36eda	Script: Lokasenna_Invert selected CC event values.lua
MIDI Editor	_RS7d3c_90e9791b8a454ea9410339dd8fe87d6fde0e8934	Script: Lokasenna_Duplicate selected notes diatonically.lua
MIDI Editor	_RS7d3c_f03a087d613cb7151e18ab12fa80ad5ebc5f4c7e	Script: Lokasenna_Duplicate selected notes down a fifth diatonically.lua
MIDI Editor	_RS7d3c_6eb7d09acd2bc1fdb7c26eab3a0f21d135098b70	Script: Lokasenna_Duplicate selected notes down a fourth diatonically.lua
MIDI Editor	_RS7d3c_0c9a980dd209caf8e150ab3002462453dd379cf3	Script: Lokasenna_Duplicate selected notes down a ninth diatonically.lua
MIDI Editor	_RS7d3c_bc00d2ec550db551e9bb4633449c6d82133b1d43	Script: Lokasenna_Duplicate selected notes down a second diatonically.lua
MIDI Editor	_RS7d3c_d7fac29194bf50fa7c08da975ba0d4f9e99d6be0	Script: Lokasenna_Duplicate selected notes down a seventh diatonically.lua
MIDI Editor	_RS7d3c_f7fdf65518ab60440a91dd99949e2c5d515ffe75	Script: Lokasenna_Duplicate selected notes down a sixth diatonically.lua
MIDI Editor	_RS7d3c_2e966d652b05ac0103422152d7d3df6890cf6116	Script: Lokasenna_Duplicate selected notes down a tenth diatonically.lua
MIDI Editor	_RS7d3c_f5d53fd059bb7ae35da8c08f42983c82fab7a1f5	Script: Lokasenna_Duplicate selected notes down a third diatonically.lua
MIDI Editor	_RS7d3c_75ecc4a3edb34b8b9eeadd7fb39df69b545a020f	Script: Lokasenna_Duplicate selected notes down an eighth diatonically.lua
MIDI Editor	_RS7d3c_aaceb7bbcb9a2b6a6d8c84d7a62154d7303a09b8	Script: Lokasenna_Duplicate selected notes down an eleventh diatonically.lua
MIDI Editor	_RS7d3c_eb4b2107ffb85c5ad8e0dd901a1583235ffb96a2	Script: Lokasenna_Duplicate selected notes up a fifth diatonically.lua
MIDI Editor	_RS7d3c_c2d5c94eac562c192ee43ff3df12b06f74029114	Script: Lokasenna_Duplicate selected notes up a fourth diatonically.lua
MIDI Editor	_RS7d3c_9fbaa18ee454ae4f9d1085550527e5e0b7166f84	Script: Lokasenna_Duplicate selected notes up a ninth diatonically.lua
MIDI Editor	_RS7d3c_bcbc76a580e5ffe2e3b3a9aa588feaf7fb4afb46	Script: Lokasenna_Duplicate selected notes up a second diatonically.lua
MIDI Editor	_RS7d3c_bf21aa521f7413ad898101b464c0923fc7dfe70e	Script: Lokasenna_Duplicate selected notes up a seventh diatonically.lua
MIDI Editor	_RS7d3c_f04d01ed00a5bfc438956025ad143ad78d6cec23	Script: Lokasenna_Duplicate selected notes up a sixth diatonically.lua
MIDI Editor	_RS7d3c_2e4f95cdc2141901c3ad5bd9675329aeb2f432d2	Script: Lokasenna_Duplicate selected notes up a tenth diatonically.lua
MIDI Editor	_RS7d3c_7a1e354de1ea592a68e51e163976514150eaf982	Script: Lokasenna_Duplicate selected notes up a third diatonically.lua
MIDI Editor	_RS7d3c_e6d3426376983b619fc7468de0a3f48933187114	Script: Lokasenna_Duplicate selected notes up an eighth diatonically.lua
MIDI Editor	_RS7d3c_779930dadfe2676258e145fb5c20f9a559b723b3	Script: Lokasenna_Duplicate selected notes up an eleventh diatonically.lua
MIDI Editor	_RS7d3c_3598fa5f4be6d857ac096d2630e8f2e5229b818f	Script: Lokasenna_Duplicate selected notes chromatically.lua
MIDI Editor	_RS7d3c_108531292c81c1a2ede041e865892e11d3201da4	Script: Lokasenna_Duplicate selected notes down 1 semitone.lua
MIDI Editor	_RS7d3c_b2b3781a2de5f51e323d2b2ee2ef6f450175c819	Script: Lokasenna_Duplicate selected notes down 10 semitones.lua
MIDI Editor	_RS7d3c_60e908b82c4764645e97db7d9eb89ea1e1aab331	Script: Lokasenna_Duplicate selected notes down 11 semitones.lua
MIDI Editor	_RS7d3c_84b78017af688a5a3cc0a3b785b267991dca55a7	Script: Lokasenna_Duplicate selected notes down 2 semitones.lua
MIDI Editor	_RS7d3c_e61dd821bc714d14ab11b88426b3072cb560e22e	Script: Lokasenna_Duplicate selected notes down 3 semitones.lua
MIDI Editor	_RS7d3c_f58f8a3ba3d720ece92301ff0e4ad2b3de15236a	Script: Lokasenna_Duplicate selected notes down 4 semitones.lua
MIDI Editor	_RS7d3c_7965fcb7e919e037acc0ffa334030e3d94e01eea	Script: Lokasenna_Duplicate selected notes down 5 semitones.lua
MIDI Editor	_RS7d3c_cb2a45c1f6bf43ee48cd09e61eda5e5bacd92917	Script: Lokasenna_Duplicate selected notes down 6 semitones.lua
